ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	analyzer	failure_reason
1419877049.608199	CymbyH21bhLhwLdeW6	5.39.218.219	43113	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877050.267313	CCwXbj157eltaJBgF6	5.39.218.219	43121	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877050.775309	CMt13d4HgllMtJ5qAk	5.39.218.219	43132	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877051.316918	CuXsgy4GDvKceWhsF6	5.39.218.219	43140	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877051.873725	C3znjF1o6nchP7AqW6	5.39.218.219	43151	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877052.417704	CTa0fj1B3fZbYzfWob	5.39.218.219	43162	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877053.205709	CrFChC20cahz8VSD4i	5.39.218.219	43170	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877053.749522	CNpdZX3hfadmDOHso2	5.39.218.219	43180	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877054.357379	C9fCqel7pJOOwm1z	5.39.218.219	43189	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877054.913571	C6hBXh3km9WrvQGuVf	5.39.218.219	43199	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877055.410570	CIZKuc3fIUWZOgvcp9	5.39.218.219	43208	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877055.886801	Cghrnf2p7xJO4E0QG9	5.39.218.219	43219	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877056.449806	C63sJT1cCFrRkdNaz	5.39.218.219	43230	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877057.006421	CqFwckIQu0lohKCo2	5.39.218.219	43239	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877057.621185	COM4sednIlDIY41Rh	5.39.218.219	43248	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877058.177708	CCg10Y37UO9Le07F4i	5.39.218.219	43260	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877058.669474	CqLDDC3o2FYSgkC9H9	5.39.218.219	43272	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877059.222475	CXDdNT1iVQV0A6Iwp9	5.39.218.219	43283	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877059.798861	CrK3rf2dJC5rra5FVf	5.39.218.219	43290	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877060.264126	C3EExc3VxBNUJbidae	5.39.218.219	43300	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877060.750489	CPRm0i3hC8t4Xk3tCg	5.39.218.219	43315	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877061.307376	Cl5CRV3PbqhdG1cRXi	5.39.218.219	43325	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877061.794033	C9CNiJ3k1LtdlqeGL	5.39.218.219	43335	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877062.350786	C3rtVzwRWvuOatyQ1	5.39.218.219	43343	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877062.843633	Cjc8d3JGevuSfxOMf	5.39.218.219	43354	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877063.458611	CQXHsW21WHWsejqXDe	5.39.218.219	43363	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877064.002243	CSNvst3mknN9XYunRa	5.39.218.219	43373	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877064.488391	CMaP8W1YJkYXznwZz8	5.39.218.219	43383	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877065.046283	C8ZTp82hCrjuiwaFQ1	5.39.218.219	43392	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877065.667201	Cyyff3BKI494yxNL	5.39.218.219	43404	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877066.224372	CSNrXzKgTfCztOTXi	5.39.218.219	43414	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877066.708979	Cg6XiJ3YHT44OymwCg	5.39.218.219	43423	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877067.195794	C6EDRV3By7ECCHIgA8	5.39.218.219	43431	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877067.739761	CpFfu82ZinVKysiFRa	5.39.218.219	43441	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877068.226888	CnJ1dW1kHC8azIRaEe	5.39.218.219	43447	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877068.712187	ChSXut3iEbZMuOE2Nf	5.39.218.219	43456	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877069.269205	CDY1vW2fXBudNZ5vx2	5.39.218.219	43467	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877069.755728	CpHOecButyTGbdN4	5.39.218.219	43478	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877070.309443	CNaDVqcfcPQJItzhi	5.39.218.219	43485	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877070.785838	CXvf8A36mTuhDFtGih	5.39.218.219	43498	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877071.266114	C3Sb054zrh9GoAehg9	5.39.218.219	43507	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877071.816544	C45sAh2n3WUgJv4aba	5.39.218.219	43516	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877072.296774	Cinf0N1sVYf68oN0Xd	5.39.218.219	43527	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877072.846684	CwiPqk3eKY89ZlyHtg	5.39.218.219	43535	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877073.327016	Ckdys539Qq0aD10Oih	5.39.218.219	43544	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877073.824235	CiMc254Vmfu8MijGhi	5.39.218.219	43555	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877074.357254	CyloaA307cOtpSZQ4	5.39.218.219	43563	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877074.837401	CEcKVqAfFJRgUgyx2	5.39.218.219	43572	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877075.400840	CGI4fct04uJ7AcZtg	5.39.218.219	43582	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877075.944772	C7AJw53R42X4ZsLhXd	5.39.218.219	43591	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877076.488447	CVI8vk3sP2FVH5Fnba	5.39.218.219	43601	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877076.971102	CrBs2N149b5oO0eug9	5.39.218.219	43610	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877077.518793	CTqOCh2oEuxH3BDlf1	5.39.218.219	43618	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877078.069422	CVmVkt8qjtEffQhI1	5.39.218.219	43626	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877078.636414	CPAuh5Zv58FNTj1ah	5.39.218.219	43636	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877079.183086	CJqmDL3EmgYRYvePna	5.39.218.219	43647	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877079.663138	CWdAK22oolE0w75mI8	5.39.218.219	43655	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877080.213467	CgH2n62DY6GfoSpaff	5.39.218.219	43667	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877080.768284	CoLKk33lfSVJrq5dQe	5.39.218.219	43674	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877081.378636	CcWI6r3CzRVe3WfELi	5.39.218.219	43683	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877081.922572	C0YMEL3ke3n3UQzaah	5.39.218.219	43694	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877082.532062	CQHDZO3V5sXSCmyiI1	5.39.218.219	43704	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877083.010181	C6s3i5b8zi0cWJlf1	5.39.218.219	43717	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877083.560793	CCdDltmBHU3x0uxQe	5.39.218.219	43724	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877084.111017	Chcoar3SlviYbj8uff	5.39.218.219	43734	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877084.661456	C55yo3376CEdN4zxI8	5.39.218.219	43746	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877085.209991	CBxUp62R7Vr8Hj70oa	5.39.218.219	43755	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877085.679012	CXbBN22yo2wqC9vKI8	5.39.218.219	43764	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877086.219388	Cfw1k62CQ1Z5HGryna	5.39.218.219	43774	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877086.754080	CndnQ225w74VaOcEQe	5.39.218.219	43787	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877087.255699	C5893r3rREAb1pfWef	5.39.218.219	43801	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877087.791439	CF3Yp33KwyDMYIIQH1	5.39.218.219	43814	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877088.341611	Cao4l54vSu6jYNzf1	5.39.218.219	43831	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877088.879068	Co4Iftd0Oy9l2T5Li	5.39.218.219	43845	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877089.374143	CYAnGL3vLfZLXC6iah	5.39.218.219	43854	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877089.967847	CwfiSO34tjf8D683ff	5.39.218.219	43864	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877090.447601	C2n95r3RoO95BtzBna	5.39.218.219	43874	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877091.009151	CSPCQ22D5IB0uIjOI8	5.39.218.219	43883	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877091.478305	Cod9k622cAKpoP7zah	5.39.218.219	43894	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877091.957674	CH4CWO3OIW3KkovnLi	5.39.218.219	43903	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877092.438583	CtiyKL3Hfbr99hKMf1	5.39.218.219	43912	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877092.917405	Cr14itHBu9r6bl4I1	5.39.218.219	43919	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877093.455500	CBhin5lHuxVCQOVaa	5.39.218.219	43932	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877093.992893	C1Gt5N1ZFrJa5phIg9	5.39.218.219	43942	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877094.489830	CFpTwh2Mus01qkQqtg	5.39.218.219	43952	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877095.081041	C55ky53G3cMxCQipXd	5.39.218.219	43960	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877095.561074	C58Nnk3XuvoINlV35	5.39.218.219	43972	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877096.041035	COjRPqNdt6rqDA6x2	5.39.218.219	43981	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877096.463536	C6SQhc2tQzjhtJUih	5.39.218.219	43990	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877097.000920	C6AXU44yp6n1b0r8hi	5.39.218.219	44000	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877097.554039	CCbObA3reHMVRFAyXd	5.39.218.219	44012	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877098.102133	C0gmpk33EqOkUVJAtg	5.39.218.219	44020	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877098.640396	CAdKz53siiEt4SlIg9	5.39.218.219	44031	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877099.166603	C4BAxh2AkD5Pz5AWaa	5.39.218.219	44042	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877099.740078	C4W26N157IPJ7jbshi	5.39.218.219	44054	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877100.220138	CBaCfA3zkFuYMV4fjh	5.39.218.219	44063	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877100.700325	CprCY44yZzOHZyrhx2	5.39.218.219	44075	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877101.179990	CPaRkcYsEoAEqsf5	5.39.218.219	44084	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877101.681068	CVyJSqBHk47z5cJDe	5.39.218.219	44095	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877102.268931	CHTJxt3vudbYjTAfNf	5.39.218.219	44103	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877102.805712	ChX8pW2mPtcOrNPIz8	5.39.218.219	44114	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877103.352315	CZDFv82GhNxBcg1MRa	5.39.218.219	44122	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877103.881117	CbFM5W1FHcVHGvS7Yi	5.39.218.219	44132	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877104.431638	C2X1dJ33Uc1W9Vw4Cg	5.39.218.219	44142	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877104.981864	CaAEUV3aHfgbmiHMQ1	5.39.218.219	44151	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877105.461825	Ce6U73Esg63mEafL	5.39.218.219	44164	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877105.941846	CQq2ZzlDJkfxQ6WRa	5.39.218.219	44172	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877106.549950	CCBf7W1HOV8ROBeSz8	5.39.218.219	44182	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877107.158738	CMvgx82GbBZuQQLgNf	5.39.218.219	44192	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877107.708210	CYtOpW2I43SHQgLJDe	5.39.218.219	44202	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877108.258693	COpyyt3Fdu9JGBqzL	5.39.218.219	44212	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877108.738515	CNiF2AllrFfp6h6R1	5.39.218.219	44222	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877109.218426	CN1Fb34oIKRNgyfCg	5.39.218.219	44230	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877109.769142	C7MpXV367vQGLHiiYi	5.39.218.219	44242	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877110.306718	CFgWfJ3k160cIy8TVf	5.39.218.219	44252	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877110.857306	CPCJrc3Mt39UEWrL9e	5.39.218.219	44264	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877111.470759	CpWn3i3JiqclUH9hH9	5.39.218.219	44272	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877112.002578	C73SFT1nXQMgSQlYo9	5.39.218.219	44283	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877112.617072	CpfEsf28T73bSHozQh	5.39.218.219	44296	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877113.173835	C2qN2Y3wzJ8ZCt2S4i	5.39.218.219	44309	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877113.671852	CASKxC3RIwNJJUUCy	5.39.218.219	44319	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877114.140187	CuvWdkRe7Qs2JtJo2	5.39.218.219	44330	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877114.690931	CCAPkeMpm9cKQG5p9	5.39.218.219	44339	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877115.170705	CwhDuf2Sw20GOVNnH9	5.39.218.219	44350	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877115.798432	CA0ZHT1XrAUTmiJO9e	5.39.218.219	44359	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877116.348466	CSPo3i3vNy2gb8OVVf	5.39.218.219	44370	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877116.962853	CIvTrc3YNkO3N4j1p2	5.39.218.219	44380	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877117.517505	CvO2pecjjpJc74Uy	5.39.218.219	44390	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877118.051649	CZMhikVg8Rh6a865i	5.39.218.219	44396	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877118.601614	C5e4AC31EUexMeTMQh	5.39.218.219	44405	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877119.138688	CdTf5Y3ygKgvay0ize	5.39.218.219	44414	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877119.758695	CIpzJu3oLIg9GJyawf	5.39.218.219	44422	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877120.297418	CGpXIZ2FwQ7as7Qmj8	5.39.218.219	44433	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877120.834734	CoyqGb2dglSIROmJMa	5.39.218.219	44442	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877121.388246	CgL9qX1GOkz5MOm9dj	5.39.218.219	44451	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877121.957746	CHUFKF3ioBnsLKGrIg	5.39.218.219	44463	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877122.460459	ChCSRU37Jm2r1eoyW1	5.39.218.219	44471	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877123.011271	CpIFd25g2rC5rHZ01	5.39.218.219	44483	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877123.548512	CvQCnwovBCLxNSZMa	5.39.218.219	44494	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877124.099504	Ctl5uX1kND4hTjKCj8	5.39.218.219	44503	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877124.636583	C9yyLZ2zn0uJWGJwze	5.39.218.219	44513	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877125.187049	CxtiMu3quhj0drI511	5.39.218.219	44528	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877125.794828	CG6kpwsNosSz4ODW1	5.39.218.219	44540	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877126.346405	Cg6wf2JSY0Z3IhwIg	5.39.218.219	44552	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877126.825351	CsabSU3R6GU0NChddj	5.39.218.219	44560	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877127.375787	Cuw6LF35zk2jTdkt1g	5.39.218.219	44568	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877127.855845	Cez1vb3zO63yctokpe	5.39.218.219	44578	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877128.463894	CeCtpe3mTvQypCt9W9	5.39.218.219	44589	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877129.001892	C8vBbQ1w438pBhqcv9	5.39.218.219	44601	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877129.552243	CWPYne2HOp4kjqzmAh	5.39.218.219	44615	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877130.102290	C5Qsf14Tma171rtYZh	5.39.218.219	44623	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877130.710308	Cfq1UD30CJPTFDenu	5.39.218.219	44633	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877131.248219	ChHfslgy3TbrP1Q72	5.39.218.219	44647	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877131.785395	CRM8HhTSm5TUnlvv9	5.39.218.219	44656	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877132.393447	CHjkre29BLI6uWMrW9	5.39.218.219	44666	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877132.944083	CjY5fQ1E0WuG14Lwpe	5.39.218.219	44679	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877133.501424	CBjwse3kCgzQK20F1g	5.39.218.219	44688	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877134.038680	CXbcyb3xZMjE4WLY72	5.39.218.219	44697	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877134.518441	CQckIhdLEwpKAnvu	5.39.218.219	44710	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877135.062228	CWeAtloOyhR21Z00i	5.39.218.219	44718	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877135.619930	C6kYUD3SVaLs3RooAh	5.39.218.219	44730	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877136.179240	CyNxg14RZxwYYdIkO8	5.39.218.219	44741	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877136.726401	C4ajn52XemRaqCp7Da	5.39.218.219	44751	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877137.225482	CCAscZ10MhEzR7yw5f	5.39.218.219	44763	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877137.788821	CwhSyn3SDVRKVelalf	5.39.218.219	44773	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877138.338964	CClil2399tURn2SDr1	5.39.218.219	44783	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877138.884206	CN6Kx8hZVCaFwdGa1	5.39.218.219	44792	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877139.491165	CDUYBuWbrOffmbQGi	5.39.218.219	44801	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877140.113042	Cl5HUM3unCfrkkDoTg	5.39.218.219	44813	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877140.739125	ClKBeS3h5hQV7yLslf	5.39.218.219	44823	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877141.295930	CdzgCn3UujrYz9AjDa	5.39.218.219	44836	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877141.852768	C3yKfZ1OrzPHnxuxO8	5.39.218.219	44846	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877142.345711	C58sq52nga2hvMBwTg	5.39.218.219	44857	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877142.903923	CAeTfS3B3qXGHXPYGi	5.39.218.219	44866	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877143.395224	CYvQVM3c4WFZUdCHa1	5.39.218.219	44877	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877143.945873	C0TXCuAa5uDcTRFr1	5.39.218.219	44885	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877144.496266	CuXzy8oxhungIEu6a	5.39.218.219	44895	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877145.116677	CsTihO1YdkzptEgDZ8	5.39.218.219	44904	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877145.667588	CuzHQk2rRoIqs3S4dg	5.39.218.219	44920	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877146.218964	CUG4J83zHjTIjOFmSd	5.39.218.219	44928	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877146.723264	CAV9Il3uAm4FHfo5k	5.39.218.219	44939	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877147.281110	C3AvnnyGAuwQ3JtD2	5.39.218.219	44949	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877147.760234	CNc5fbLRSp8LZoGoh	5.39.218.219	44961	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877148.374387	CRuJ044LzNL9JnWSwi	5.39.218.219	44969	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877148.860965	CRToAw3Mfrib3xlCSd	5.39.218.219	44978	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877149.476288	CjecMl3YL0Yt9yeldg	5.39.218.219	44988	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877150.019999	Ch4ZM83ZKDXFOzxRZ8	5.39.218.219	44998	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877150.507342	CHTkTk2togTzQpxJ6a	5.39.218.219	45007	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877151.058301	CfeNjO1GcykUjeuYwi	5.39.218.219	45017	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877151.593788	C2KgCw3wBFCuDZCMoh	5.39.218.219	45026	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877152.150277	Cqht244NUGnIV5cyD2	5.39.218.219	45033	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877152.637141	CIkCfbjTFLNlrsak	5.39.218.219	45041	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877153.129973	CiATnnSJnuKLUd5D2	5.39.218.219	45046	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877153.616480	Cmr7ibOD1Su0Y5mk	5.39.218.219	45054	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877154.179298	CaEJhnLM1QlsSTrwi	5.39.218.219	45061	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877154.737461	CoDXDw31f4kaBlEUoh	5.39.218.219	45071	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877155.229754	C08vV34ej7hVL3j409	5.39.218.219	45079	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877155.800845	CHP8Nk2omSl22epg6a	5.39.218.219	45086	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877156.669385	CLG7Fl3n0wGhLcaOcg	5.39.218.219	45097	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877157.648339	CV0TY34gwVzwN3mKwi	5.39.218.219	45109	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877158.326655	CJvuHw3fm3fTYoVyk	5.39.218.219	45124	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877158.896849	CX0Tknxr7eyMzmhD2	5.39.218.219	45135	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877159.581002	CvJolbA8vL3EGLWcg	5.39.218.219	45144	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877160.553919	CiQpGl3vSmVsqcsi6a	5.39.218.219	45158	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877161.124086	C0vnnO15DzyKSSF509	5.39.218.219	45176	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877161.949272	CuGLwuRcGPZelKcr1	5.39.218.219	45186	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877162.800741	C2PO8S36MA8aJ0LrGi	5.39.218.219	45203	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877164.125111	CbwfiZ1b5CqnTH8JO8	5.39.218.219	45227	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877164.976618	C1Avq23MniXKoXFX5f	5.39.218.219	45236	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877165.776478	Cjyivn3TBnCdhD5IGi	5.39.218.219	45252	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877166.218493	CjUB1N3RQtfDbj9VTg	5.39.218.219	45266	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877166.787509	CxwRcS3OiB4cYUErr1	5.39.218.219	45276	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877167.357142	CRQOD8m4JM947C8b1	5.39.218.219	45287	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877167.911863	CVBozuDl8k785S36f	5.39.218.219	45299	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877196.529247	CMpmHB4lWddbWeEwJk	5.39.218.219	45811	192.168.0.5	8013	tcp	HTTP	not a http reply line
1419877231.053218	CE3zWr2M87v9DdLfmc	5.39.218.219	46471	192.168.0.5	8013	tcp	HTTP	not a http reply line
